ST_CASE,STATE,PEDS,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
330064,33,0,19,6,2010,5,12,5,12,0,10,1,0,7.0,24.0,2,,
330065,33,0,13,6,2010,3,13,6,42,0,1,1,1,19.0,31.0,1,,
330066,33,0,11,6,2010,1,0,6,42,0,1,1,1,11.0,32.0,2,,
330067,33,0,3,7,2010,7,14,5,1,0,1,1,0,12.0,,1,,
330068,33,0,11,7,2010,1,18,6,1,0,10,1,1,20.0,26.0,1,1.0,
330069,33,0,3,7,2010,3,23,6,42,0,10,1,0,,,3,,1.0
330070,33,0,11,7,2010,5,18,6,42,0,1,1,0,20.0,34.0,2,,
330071,33,0,9,7,2010,7,22,4,12,0,1,1,1,14.0,27.0,2,,
330072,33,0,3,7,2010,7,1,6,42,0,1,1,0,7.0,25.0,1,1.0,
330073,33,0,9,7,2010,5,23,5,1,0,1,1,1,,,1,1.0,
330074,33,0,17,7,2010,5,14,16,19,0,1,1,0,3.0,24.0,2,1.0,
330075,33,0,13,7,2010,4,17,6,12,0,1,1,0,3.0,19.0,3,,
330076,33,0,15,8,2010,5,18,13,1,0,10,1,1,7.0,,1,,
330077,33,0,11,8,2010,2,20,16,12,0,10,1,1,5.0,15.0,3,,
330078,33,0,15,8,2010,3,19,15,12,0,10,1,0,3.0,28.0,3,,
330079,33,0,7,8,2010,3,13,4,12,0,1,1,0,6.0,47.0,2,,
330080,33,0,13,8,2010,4,5,1,42,0,2,1,0,17.0,,1,1.0,1.0
330081,33,0,11,8,2010,3,10,6,42,0,1,1,0,6.0,,2,,
330082,33,0,1,8,2010,7,14,6,35,0,1,1,0,3.0,26.0,1,1.0,
330083,33,0,19,9,2010,5,17,6,12,0,1,1,0,1.0,21.0,6,,
330084,33,1,1,8,2010,7,20,4,8,0,1,1,0,0.0,29.0,3,,
330085,33,0,9,9,2010,7,1,6,30,0,1,1,1,4.0,19.0,2,1.0,
330086,33,0,15,9,2010,5,17,6,12,0,1,1,0,6.0,17.0,2,1.0,
330087,33,0,17,9,2010,4,0,6,1,0,1,1,0,11.0,,3,1.0,
330088,33,0,3,9,2010,7,11,4,12,0,1,1,0,10.0,,2,,
330089,33,0,11,9,2010,1,13,11,42,0,1,4,1,13.0,,4,1.0,
330090,33,0,11,9,2010,6,20,6,43,0,1,1,1,71.0,16.0,1,1.0,
330091,33,0,15,9,2010,1,21,4,24,0,1,1,1,7.0,21.0,2,1.0,
330092,33,0,13,9,2010,1,20,16,30,0,10,1,1,6.0,,1,,
330093,33,1,7,9,2010,2,17,6,8,0,1,1,0,1.0,,2,,
330094,33,0,11,9,2010,1,16,6,12,0,10,1,1,5.0,18.0,4,1.0,
330095,33,0,5,9,2010,6,15,4,12,0,1,1,0,30.0,42.0,2,,
330096,33,0,13,9,2010,7,5,11,1,0,1,1,1,8.0,29.0,2,1.0,
330097,33,0,15,9,2010,2,17,11,1,0,10,2,0,7.0,29.0,2,1.0,1.0
330098,33,1,3,10,2010,7,18,14,8,0,1,1,0,22.0,27.0,2,,
330099,33,0,17,10,2010,1,4,6,42,0,1,1,1,6.0,,1,1.0,
330100,33,0,15,10,2010,4,11,11,25,0,2,1,0,19.0,22.0,1,1.0,
330101,33,0,13,10,2010,7,19,5,31,0,1,1,1,7.0,22.0,1,1.0,
330102,33,0,13,10,2010,6,23,6,42,0,1,1,1,,,2,1.0,
330103,33,0,13,11,2010,4,19,5,17,0,1,1,0,10.0,,1,1.0,
330104,33,0,5,10,2010,1,1,5,12,0,10,2,1,12.0,36.0,3,,
330105,33,0,17,10,2010,2,14,5,12,0,1,1,0,6.0,,2,1.0,
330106,33,0,11,10,2010,3,23,6,42,0,10,1,1,,,1,,
330107,33,0,17,10,2010,7,17,6,42,0,10,1,0,8.0,,1,,
330108,33,0,19,10,2010,5,15,16,12,0,10,1,0,5.0,20.0,6,1.0,
330109,33,0,11,11,2010,6,23,16,42,0,1,2,1,,,3,1.0,
330110,33,0,19,11,2010,2,5,5,18,0,2,1,0,5.0,,1,,
330111,33,0,15,11,2010,7,22,16,1,0,1,1,1,,,2,1.0,1.0
330112,33,0,17,11,2010,5,1,6,42,0,1,1,1,7.0,25.0,3,1.0,
330113,33,0,11,11,2010,6,5,16,12,0,2,1,0,9.0,30.0,2,,
330114,33,0,11,11,2010,7,23,16,30,0,10,1,0,,,1,1.0,
330115,33,0,5,11,2010,3,16,4,12,0,2,1,0,19.0,29.0,3,,
330116,33,1,11,12,2010,7,18,16,8,0,1,1,0,3.0,,2,,
330117,33,0,13,12,2010,6,13,16,12,0,1,1,0,7.0,25.0,4,,
330118,33,1,9,12,2010,2,16,16,8,0,2,1,0,6.0,19.0,3,,
330119,33,0,11,12,2010,7,5,16,24,0,1,1,0,4.0,30.0,1,,
330120,33,0,11,12,2010,1,19,6,42,0,1,1,1,9.0,,1,,
340002,34,1,35,1,2010,7,22,13,8,0,1,1,0,4.0,,5,,1.0
340003,34,0,5,1,2010,2,21,13,12,0,1,1,1,9.0,23.0,3,,1.0
340004,34,1,27,1,2010,3,20,13,8,0,1,1,0,,,2,,
340006,34,0,29,1,2010,4,19,16,12,0,1,1,0,3.0,25.0,3,,
340007,34,0,25,1,2010,4,14,13,42,0,1,1,0,,,1,,
340008,34,0,29,1,2010,6,2,14,42,0,4,1,1,,,1,,
340009,34,0,1,1,2010,6,22,13,12,0,1,1,1,,,2,1.0,1.0
340010,34,1,7,1,2010,2,13,11,8,0,1,1,1,11.0,22.0,4,,
340011,34,0,13,1,2010,7,23,15,12,0,1,1,0,,,3,1.0,
340012,34,0,39,1,2010,1,3,13,12,0,1,1,1,10.0,,5,1.0,
340013,34,0,5,1,2010,6,13,4,12,0,1,1,1,28.0,52.0,2,,
340014,34,0,7,1,2010,3,15,14,12,0,1,2,0,5.0,30.0,4,,
340015,34,1,3,1,2010,4,15,16,8,0,1,1,0,14.0,26.0,2,,
340016,34,0,41,1,2010,5,15,4,30,0,1,1,0,20.0,,3,,
340017,34,0,17,1,2010,1,4,16,38,0,1,1,1,,,5,1.0,1.0
340018,34,1,39,1,2010,2,18,13,8,0,1,1,0,,,3,,
340019,34,0,15,1,2010,5,19,13,12,0,1,1,1,12.0,,3,,
340022,34,1,25,1,2010,6,6,16,8,0,1,1,0,,,2,,
340023,34,0,41,1,2010,3,16,14,30,0,1,2,0,29.0,24.0,2,,
340024,34,0,29,1,2010,5,7,13,12,0,1,1,0,,,2,,
340025,34,0,7,1,2010,4,10,13,12,0,1,1,1,12.0,14.0,3,,1.0
340026,34,0,15,1,2010,6,16,5,12,0,1,1,0,9.0,25.0,2,,
340027,34,0,3,1,2010,1,21,14,33,0,2,1,1,8.0,34.0,1,,
340028,34,0,41,1,2010,5,6,1,12,0,1,1,0,59.0,10.0,2,,1.0
340029,34,0,15,1,2010,6,1,16,5,0,1,1,0,1.0,,2,,
340030,34,0,23,1,2010,7,13,15,12,0,1,1,0,11.0,23.0,3,,
340031,34,0,25,1,2010,6,6,15,41,0,1,1,0,,,1,,
340032,34,0,9,1,2010,1,15,15,12,0,1,1,0,10.0,25.0,2,,
340033,34,0,5,1,2010,7,23,11,25,0,1,1,0,,,3,,
340035,34,0,13,1,2010,1,12,12,12,0,1,2,0,12.0,20.0,5,2.0,
340036,34,0,35,2,2010,5,5,14,12,0,1,1,0,9.0,41.0,3,,
340037,34,0,7,2,2010,2,13,16,10,0,4,1,0,2.0,,1,,
340038,34,0,3,1,2010,6,6,14,12,0,1,1,0,6.0,5.0,3,,
340039,34,1,23,2,2010,2,18,13,12,0,1,1,0,20.0,29.0,2,,0.0
340040,34,1,29,2,2010,5,1,16,8,0,10,1,0,,,2,,1.0
340042,34,1,17,2,2010,3,20,14,8,0,4,1,0,,,2,,
340043,34,0,17,1,2010,6,20,11,12,0,1,1,0,,,4,,
340044,34,0,23,2,2010,7,14,12,24,0,10,1,0,,,1,,
340045,34,1,25,2,2010,4,1,13,8,0,1,1,0,,,2,,
340046,34,0,35,1,2010,7,19,15,30,0,1,1,1,8.0,,1,1.0,
340047,34,1,31,2,2010,2,18,15,8,0,1,1,0,,,2,,
340048,34,1,21,2,2010,3,12,14,9,0,1,1,1,12.0,30.0,2,,
340049,34,0,11,2,2010,5,10,14,12,0,1,2,0,15.0,18.0,7,,
340050,34,1,31,2,2010,7,2,15,8,0,1,1,1,5.0,,2,,1.0
340051,34,1,11,2,2010,7,18,13,8,0,1,1,0,,,3,,
340052,34,1,27,2,2010,7,6,11,8,0,1,1,0,8.0,36.0,5,,
340053,34,1,27,2,2010,1,5,13,8,0,1,1,0,15.0,8.0,3,,
340054,34,0,39,2,2010,7,2,13,12,0,1,1,1,,,2,,
340055,34,1,17,2,2010,5,5,15,8,0,1,1,0,,,2,,
340056,34,1,17,2,2010,2,22,12,8,0,2,1,0,,,3,,
340057,34,0,25,2,2010,2,8,4,12,0,1,1,0,12.0,,4,,
340058,34,0,23,2,2010,5,20,16,12,0,1,1,0,8.0,33.0,3,1.0,
340059,34,0,35,2,2010,3,22,16,33,0,2,1,0,,,2,1.0,
340060,34,0,27,2,2010,3,14,1,24,0,3,1,0,23.0,10.0,1,,
340062,34,0,31,2,2010,1,13,14,38,0,10,1,1,14.0,,1,,
340063,34,0,29,3,2010,2,17,13,12,0,1,1,0,4.0,37.0,2,,
340064,34,1,13,3,2010,2,17,14,8,0,1,1,0,,,2,,
340066,34,0,31,3,2010,2,20,14,12,0,1,1,0,12.0,13.0,4,1.0,2.0
340067,34,1,3,3,2010,5,6,14,8,0,1,1,0,3.0,37.0,2,,
340068,34,1,23,3,2010,4,20,16,8,0,2,1,0,,,2,,
340069,34,0,31,3,2010,7,12,14,12,0,1,1,1,18.0,,3,1.0,
340070,34,1,17,3,2010,7,23,13,8,0,1,1,0,,,4,,3.0
340071,34,1,15,3,2010,1,0,11,8,0,1,1,0,,,4,,
340072,34,0,23,3,2010,1,19,13,12,0,1,1,0,4.0,19.0,5,,
340073,34,0,33,3,2010,2,8,15,12,0,1,1,0,10.0,,3,,
340074,34,0,39,3,2010,4,9,16,33,0,1,1,0,,,1,,
340075,34,1,23,3,2010,7,19,13,8,0,2,1,0,,,2,,1.0
340077,34,0,27,2,2010,5,10,13,12,0,1,1,0,6.0,37.0,2,,
340078,34,0,29,3,2010,7,22,4,42,0,1,1,1,,,1,1.0,
340079,34,0,5,3,2010,2,15,13,12,0,2,1,0,6.0,,2,,
340080,34,0,33,3,2010,1,16,4,12,0,1,1,0,12.0,39.0,3,,
340081,34,0,13,2,2010,5,3,12,12,0,3,1,1,25.0,17.0,3,1.0,1.0
340082,34,1,39,3,2010,6,19,13,8,0,2,1,0,,,2,,
340084,34,1,31,3,2010,7,18,13,8,0,2,1,0,7.0,11.0,2,,
340085,34,0,29,3,2010,5,16,13,12,0,1,1,0,,,3,,
340086,34,0,21,3,2010,6,13,11,12,0,1,1,0,10.0,,3,,
340087,34,0,35,3,2010,6,14,15,12,0,1,1,0,6.0,29.0,5,,1.0
340088,34,0,9,3,2010,7,16,3,42,0,1,1,1,3.0,,1,1.0,
340090,34,0,25,3,2010,1,0,13,12,0,1,1,1,,,5,,
340091,34,0,41,3,2010,1,15,14,35,0,1,1,0,13.0,32.0,1,,
340092,34,0,39,1,2010,7,2,13,30,0,1,1,1,7.0,,1,1.0,
340093,34,0,13,3,2010,5,22,13,24,0,1,1,0,13.0,,1,,
340094,34,0,35,3,2010,1,16,15,30,0,1,1,1,18.0,,1,1.0,
340095,34,0,23,3,2010,3,12,16,24,0,1,1,0,6.0,25.0,1,,
340096,34,0,5,3,2010,5,21,13,12,0,1,1,0,1.0,22.0,3,,
340097,34,0,29,3,2010,4,0,16,31,0,1,2,1,0.0,,2,1.0,
340098,34,1,15,3,2010,4,20,13,8,0,1,1,0,6.0,,2,,
340099,34,0,5,3,2010,3,18,2,12,0,1,1,0,7.0,7.0,3,,
340100,34,0,1,3,2010,5,15,6,53,0,1,1,0,18.0,,1,,
340102,34,0,23,3,2010,1,1,13,33,0,1,1,1,4.0,37.0,1,,
340103,34,0,7,3,2010,1,6,11,12,0,1,1,1,,,6,,1.0
340104,34,0,5,3,2010,1,19,11,42,0,1,1,0,5.0,47.0,3,,
340105,34,0,29,3,2010,2,7,13,12,0,2,1,0,,,2,,
340106,34,0,19,3,2010,3,4,1,12,0,10,1,0,22.0,,2,,
340107,34,1,17,4,2010,6,14,16,8,0,1,1,0,,,2,,
340108,34,1,3,4,2010,3,21,13,8,0,1,1,0,4.0,,6,,
340109,34,0,13,4,2010,1,12,12,24,1,1,1,0,8.0,51.0,2,,
